price,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old
920.0,3,4.5,3850,62726,2.0,0,0,3,10,3120,730,2013,0,200.6735,4.942000000000006,2630,46609
370.0,2,1.0,1250,8100,1.0,0,0,4,7,1250,0,1947,0,200.7294,4.6710000000000065,1710,8100
474.0,3,1.75,1680,2400,1.5,0,0,3,7,1170,510,1929,0,200.6849,4.632999999999996,1080,4560
233.0,3,1.0,1190,9199,1.0,0,0,3,7,1190,0,1955,0,200.4258,4.677999999999997,1190,9364
488.3,4,2.0,1210,11100,1.0,0,0,4,7,1210,0,1955,0,200.5747,4.855000000000004,1280,11100
420.0,3,2.5,1060,1536,2.0,0,0,3,8,1060,0,2000,0,200.6907,4.605000000000004,1220,1316
220.0,4,2.5,2130,4496,2.0,0,0,3,7,2130,0,2004,0,200.3041,4.719999999999999,3220,5400
383.0,4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,200.3556,4.9739999999999895,2820,4650
710.0,2,1.75,2320,6755,1.0,0,0,5,8,1380,940,1946,0,200.6398,4.597000000000008,1990,5000
493.0,2,2.0,1360,4688,1.0,0,0,3,7,780,580,1944,0,200.6874,4.685000000000001,1340,4750
360.0,4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,1954,0,200.4409,4.652000000000001,2170,12465
270.0,3,2.25,1450,13439,1.0,0,0,4,7,1180,270,1963,0,200.2811,4.701000000000008,1520,12348
275.0,3,2.5,1770,8640,1.0,0,0,3,7,1420,350,1986,0,200.326,4.727000000000004,1894,7974
1447.5,2,2.5,2720,16637,1.0,0,3,3,10,2160,560,1953,0,200.5499,4.736000000000004,2880,7320
1015.0,4,1.0,1820,5400,1.5,0,0,3,8,1820,0,1923,2014,200.6476,4.682000000000002,1820,5400
295.0,3,2.5,2360,8764,2.0,0,0,3,8,2360,0,1991,0,200.2114,4.9910000000000005,2360,8746
275.0,3,1.75,1800,7763,1.0,0,0,3,6,1470,330,1984,0,200.3766,4.8160000000000025,1440,7483
445.0,2,1.0,1230,6600,1.0,0,0,3,7,1130,100,1906,0,200.5573,4.717999999999988,1260,5060
479.95,3,2.25,1850,2575,2.0,0,0,3,9,1850,0,2013,0,200.5525,4.727000000000004,1080,4120
734.0319999999999,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,0,200.6388,4.832999999999998,2840,13209
480.0,2,1.75,1490,224334,1.0,0,2,3,8,1490,0,1983,0,200.2645,4.837000000000003,2350,213879
1980.0,6,4.5,4800,9097,2.0,0,0,3,10,3580,1220,2007,0,200.6259,4.709000000000003,2180,6037
443.0,3,2.25,2340,14279,1.0,0,0,3,8,1340,1000,1965,0,200.5715,4.876000000000005,2340,13600
483.0,2,1.75,1960,6000,1.0,0,0,4,7,980,980,1904,0,200.6531,4.5989999999999895,1650,6000
456.0,3,1.75,1560,4049,1.5,0,2,3,7,1000,560,1926,0,200.5666,4.625,1430,3738
235.0,6,1.5,1810,4838,1.5,0,0,4,5,1050,760,1905,0,200.4874,4.7979999999999885,1300,4838
370.0,4,2.25,1990,21312,1.0,0,0,4,8,1990,0,1968,0,200.439,4.856000000000009,2400,19210
405.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,1952,0,200.5569,4.606000000000009,1190,5120
374.95,3,2.5,1360,3718,2.0,0,0,3,7,1360,0,1987,0,200.6827,4.9029999999999925,1090,3718
1311.0,5,2.5,2770,8100,2.0,0,0,3,9,2770,0,2002,0,200.6341,4.792000000000002,2070,8100
490.0,3,2.5,1800,11034,2.0,0,0,4,8,1800,0,1987,0,200.7558,4.857999999999991,1940,8900
690.0,3,1.75,1940,7313,1.0,0,1,4,8,1440,500,1960,0,200.5239,4.613,2160,7200
467.5,4,1.0,1540,4500,1.5,0,0,2,7,1540,0,1905,0,200.587,4.6160000000000005,1920,6000
450.0,3,2.5,1550,930,2.0,0,0,3,8,1060,490,2006,0,200.5857,4.686000000000006,1550,1301
630.0,4,2.25,2470,17008,2.0,0,0,4,8,2470,0,1979,0,200.5924,4.952000000000012,2470,31798
685.0,6,2.0,1670,3000,1.0,0,0,5,7,900,770,1911,0,200.6637,4.6839999999999975,1330,1099
170.0,3,1.5,1250,7200,1.0,0,0,4,7,1250,0,1978,0,200.3678,4.717999999999988,1250,7560
345.0,4,2.25,2230,6791,2.0,0,0,3,8,2230,0,2005,0,200.3769,4.972000000000008,2420,6297
585.0,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,1943,0,200.6724,4.7210000000000045,2220,5912
494.0,2,1.75,1810,4220,2.0,0,0,3,8,1810,0,2004,0,200.7177,4.966000000000008,1350,4479
340.0,4,2.0,1910,10200,1.0,0,0,4,7,1910,0,1963,0,200.4804,4.867000000000004,1820,15600
855.0,3,1.75,1370,3850,1.0,0,0,5,7,770,600,1911,1988,200.6374,4.7210000000000045,1390,3600
502.0,4,2.25,2250,3463,2.0,0,0,4,8,2250,0,1968,0,200.6324,4.893999999999991,1850,2811
716.0,4,1.75,1980,10800,1.0,0,0,5,6,990,990,1948,0,200.5768,4.7779999999999925,2180,10800
455.0,3,1.75,1160,6120,1.0,0,0,3,7,1040,120,1941,0,200.6926,4.712999999999994,1530,6120
325.0,5,2.25,2630,8625,2.0,0,0,3,8,2630,0,1966,0,200.3619,4.712999999999994,1880,8670
546.3380000000001,3,2.5,2060,8123,2.0,0,0,3,8,1010,1050,1977,0,200.6642,4.8700000000000045,1760,6170
486.0,3,2.0,2580,15653,1.5,0,0,3,9,2580,0,1990,0,200.4561,4.638999999999996,1920,9840
680.0,4,1.75,2440,7475,1.0,0,0,4,9,2040,400,1969,0,200.6339,4.903999999999996,2040,8480
402.5,3,1.75,1300,8480,1.0,0,0,3,7,1300,0,1969,0,200.6991,4.8700000000000045,1740,7280
645.0,4,2.0,2560,7798,1.0,0,0,4,7,1890,670,1947,0,200.6914,4.7039999999999935,1330,7798
505.0,4,2.5,3010,5040,2.0,0,0,3,8,3010,0,2006,0,200.709,4.650000000000006,1090,5040
360.0,3,2.25,1960,7000,1.0,0,0,3,8,1600,360,1980,0,200.4427,4.873999999999995,1980,7140
1290.0,4,3.5,3440,3800,3.0,0,0,3,9,3440,0,2014,0,200.6408,4.692999999999998,1760,3800
659.0,3,2.5,2220,2873,2.0,0,0,3,10,2010,210,2012,0,200.5311,4.926000000000002,2290,3213
495.0,5,3.5,4460,2975,3.0,0,2,3,10,3280,1180,2015,0,200.6313,4.6299999999999955,2490,4231
557.5,3,1.0,2020,4120,1.5,0,0,4,7,1520,500,1929,0,200.5514,4.728999999999999,1200,4635
1030.0,3,1.75,2640,8000,1.0,0,3,4,9,1320,1320,1960,0,200.5826,4.753999999999991,2740,6000
245.0,4,2.0,1790,14690,1.0,0,1,4,7,1670,120,1960,0,200.3965,4.679000000000002,2440,10664
315.0,4,2.5,3140,22100,1.0,0,0,4,8,1820,1320,1960,0,200.319,4.637999999999991,2700,25500
955.0,3,2.5,3480,7800,1.0,0,0,4,7,1750,1730,1941,1998,200.7047,4.622000000000014,3010,9918
721.5,3,1.75,1930,5000,1.0,0,0,3,9,1230,700,1936,0,200.6582,4.722000000000008,2300,6000
433.0,3,1.75,1580,507038,1.0,0,2,4,7,1580,0,1985,0,200.2303,5.063999999999994,2040,210394
590.0,4,2.5,2160,8158,1.0,0,0,4,8,1660,500,1952,0,200.6948,4.672000000000012,1520,7208
980.0,5,2.75,3100,10014,1.0,0,2,4,9,1660,1440,1973,0,200.5734,4.787000000000006,3230,10279
1305.0,4,2.5,3470,4160,2.0,0,0,3,9,2480,990,1927,0,200.63,4.6370000000000005,2280,5440
454.0,4,2.5,1980,5400,2.0,0,0,3,8,1980,0,1998,0,200.5182,4.792999999999992,1980,5400
675.0,4,2.5,2110,7291,2.0,0,0,4,7,2110,0,1977,0,200.6888,4.798999999999992,2350,8625
530.0,3,3.5,2876,5086,2.0,0,0,3,8,2360,516,2007,0,200.7511,4.827000000000012,2390,4419
348.0,4,2.5,2070,4500,2.0,0,0,3,7,2070,0,2004,0,200.3497,4.9739999999999895,2760,5173
205.0,2,0.75,780,55764,1.0,0,0,4,4,780,0,1945,0,200.442,4.894999999999996,1620,30847
770.0,4,3.5,2760,4000,2.0,0,2,3,8,2000,760,1926,2014,200.5687,4.626000000000005,1690,4000
360.0,3,2.5,1810,3192,1.0,0,0,3,7,1070,740,2001,0,200.7364,5.031000000000006,1740,3720
354.0,3,1.0,1010,8184,1.0,0,0,4,6,1010,0,1947,0,200.7416,4.680999999999997,1010,8184
297.0,3,1.75,2270,7156,1.0,0,0,3,7,1370,900,1948,0,200.4864,4.6839999999999975,1210,7156
549.999,4,2.5,2710,6937,2.0,0,0,3,7,2710,0,2009,0,200.5153,5.128999999999991,2380,5866
304.95,3,1.75,1790,7650,1.0,0,3,3,9,1790,0,1978,0,200.3213,4.614999999999995,2540,7600
609.0,4,2.5,2260,7753,2.0,0,0,3,9,2260,0,1989,0,200.5752,5.0049999999999955,2690,8924
605.0,2,2.5,2410,102366,1.0,0,0,4,7,1940,470,1912,1989,200.5629,5.082000000000008,2460,310582
215.0,2,2.0,1190,7570,1.0,0,0,3,6,1190,0,1939,0,200.5113,4.662000000000006,1190,7635
297.5,4,1.75,2140,8162,1.0,0,0,3,7,1420,720,1968,0,200.3096,4.622999999999991,2040,7632
487.0,4,2.5,2710,35868,2.0,0,0,3,9,2710,0,1989,0,200.375,4.977999999999994,2780,36224
554.0,3,1.75,1540,1044,3.0,0,0,3,8,1540,0,2014,0,200.6765,4.680000000000007,1580,3090
555.0,3,2.5,2260,4165,2.0,0,0,3,7,2260,0,2005,0,200.5922,4.992000000000004,2770,4566
319.95,3,2.5,1690,4533,2.0,0,0,3,7,1690,0,2003,0,200.3575,4.983999999999996,1830,5175
715.0,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,0,200.6624,4.674999999999997,1880,4080
455.0,3,2.5,2820,10208,1.0,0,1,4,8,1410,1410,1954,0,200.7609,4.739999999999995,1540,10684
512.5,3,1.75,1990,9594,1.0,0,0,3,8,1190,800,1977,0,200.6617,4.863,1930,9765
315.0,4,2.5,2440,7093,2.0,0,0,3,7,2440,0,1999,0,200.3817,4.7960000000000065,1860,6072
925.0,4,2.75,3140,9085,1.0,0,2,5,8,1570,1570,1961,0,200.5675,4.840000000000003,2430,9350
230.0,3,2.25,1650,7739,1.0,0,0,3,8,1290,360,1986,0,200.3532,4.695999999999998,1650,6033
754.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,200.55900000000003,4.8359999999999985,2140,9131
915.0,3,2.0,2700,6120,1.0,0,0,4,8,1350,1350,1962,0,200.6731,4.6729999999999885,1700,4590
804.95,4,3.5,4220,196817,2.0,0,0,3,10,4220,0,1993,0,200.2642,4.812999999999988,2500,195395
345.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1997,0,200.6972,4.650000000000006,1200,1415
282.0,4,2.5,1850,5880,2.0,0,0,3,8,1850,0,1998,0,200.3322,4.827000000000012,2370,6500
380.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,200.543,4.719999999999999,1600,5766
404.95,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,200.5868,4.692000000000006,1280,2150
338.0,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,1951,0,200.525,4.628999999999991,1490,7560
360.0,4,3.0,2590,7213,2.0,0,0,3,8,2590,0,2001,0,200.2609,4.7109999999999985,2550,6800
280.0,4,2.5,2120,6754,2.0,0,0,3,7,2120,0,1998,0,200.3629,4.8160000000000025,2120,6937
632.0,4,2.0,2030,9300,1.0,0,0,4,8,2030,0,1976,0,200.6658,4.850999999999999,1800,9018
255.0,3,2.5,1700,6000,2.0,0,0,3,8,1700,0,1997,0,200.2615,4.778999999999996,1940,6626
400.0,4,2.75,1970,37026,1.0,0,0,4,8,1970,0,1961,0,200.4375,4.554000000000002,1970,51836
363.0,3,1.0,1150,4681,1.0,0,0,3,7,1150,0,1955,0,200.7284,4.6640000000000015,1150,6800
880.0,3,1.0,1160,10732,1.0,0,0,3,7,1160,0,1953,0,200.6391,4.795000000000002,2390,13656
335.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,200.7224,4.642000000000009,1540,8280
905.0,4,3.0,3810,217800,2.0,0,0,3,9,3810,0,2003,0,200.7696,4.978999999999999,2580,217364
404.95,3,1.5,2080,5244,1.0,0,0,3,7,1190,890,1959,0,200.7144,4.707000000000008,1850,6982
105.0,2,1.0,790,6426,1.0,0,0,3,6,790,0,1944,0,200.4933,4.7549999999999955,1380,6946
360.0,3,2.5,2110,4038,2.0,0,0,4,8,2110,0,1989,0,200.3875,4.847000000000008,2110,3727
520.0,3,2.5,2130,219978,2.0,0,0,3,8,2130,0,1986,0,200.7754,4.967999999999988,3340,217800
434.9,3,2.0,1490,1286,3.0,0,0,3,8,1490,0,2014,0,200.57,4.712000000000003,1420,1230
314.212,3,1.75,1150,9600,1.0,0,0,3,7,1150,0,1979,0,200.4434,5.225999999999999,1520,9976
351.0,5,1.0,1790,30456,1.0,0,0,4,7,1350,440,1964,0,200.3469,4.805000000000007,2420,35647
445.0,4,2.25,2160,8119,1.0,0,0,3,8,1080,1080,1966,0,200.5443,4.822999999999993,1850,9000
407.0,3,2.0,1720,7704,1.0,0,0,4,7,1160,560,1969,0,200.7368,4.805000000000007,1620,7600
700.0,4,3.5,3530,7202,2.0,0,0,3,9,2660,870,2000,0,200.7339,4.6400000000000015,2810,8100
1343.75,3,2.75,2730,38869,1.5,1,4,3,9,1940,790,1963,2001,200.4857,4.638999999999996,2630,28188
555.0,3,2.5,2340,4200,1.5,0,0,3,7,1540,800,1906,0,200.6033,4.697000000000003,1590,4200
563.0,4,2.0,2180,3870,1.0,0,0,3,7,1020,1160,1900,0,200.6089,4.697000000000003,1520,2580
690.0,3,1.0,1570,2280,2.0,0,0,3,7,1570,0,1922,0,200.6413,4.63600000000001,1580,2640
1077.0,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,200.5884,4.709000000000003,2580,5184
240.0,1,1.0,810,2451,1.0,0,0,5,7,810,0,1941,0,200.5188,4.623999999999995,980,1198
755.0,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,200.68400000000003,4.623999999999995,1330,5074
405.0,3,3.0,2090,7634,1.0,0,0,3,8,1450,640,2001,0,200.7408,5.0260000000000105,2090,9600
833.0,4,2.5,2120,10841,1.0,0,0,4,8,1500,620,1979,0,200.556,4.843999999999994,3130,10950
372.777,5,3.0,2140,5937,1.0,0,0,3,7,1280,860,1978,0,200.5459,4.730000000000004,1820,6710
312.0,3,1.0,770,6552,1.0,0,0,3,6,670,100,1942,0,200.5133,4.627999999999986,920,7200
325.0,3,1.0,1190,4120,1.0,0,0,3,6,1190,0,1929,0,200.5513,4.727999999999994,1360,4635
474.775,2,1.75,1530,7020,1.0,0,0,3,7,1030,500,1942,0,200.6465,4.605000000000004,2090,6600
235.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0,200.2639,4.747999999999991,1520,9518
597.5,4,3.0,2170,8240,1.0,0,0,4,8,1370,800,1968,0,200.6291,4.907000000000012,2020,7944
305.0,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,1985,0,200.3859,4.778999999999996,1850,8658
465.0,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,1956,0,200.7513,4.6429999999999865,1400,7800
520.0,3,2.25,1920,11500,1.0,0,0,3,8,1920,0,1972,2000,200.5498,4.812000000000012,2260,8866
523.0,4,2.5,2830,13760,2.0,0,0,3,8,2830,0,1993,0,200.7334,5.030000000000001,2350,14029
1302.0,6,2.75,2630,9420,2.0,0,0,5,9,2510,120,1900,0,200.6695,4.662999999999997,1540,4969
680.0,3,2.25,2770,15886,2.0,0,0,3,10,2770,0,1982,0,200.7464,4.637999999999991,3290,15886
410.0,5,2.5,2430,4781,2.0,0,0,3,9,2430,0,2001,0,200.4487,4.882999999999996,2420,4770
360.0,3,2.25,1980,7200,1.0,0,0,3,8,1300,680,1964,0,200.7625,4.6400000000000015,1820,8250
1486.0,4,3.5,5220,15411,2.0,0,3,3,11,3550,1670,2006,0,200.592,4.915000000000006,3110,14124
315.0,4,3.0,2010,7426,1.0,0,0,5,7,1090,920,1951,0,200.5042,4.734999999999999,1470,7426
2010.0,6,4.5,3810,28176,1.0,0,4,5,10,3810,0,1969,0,200.7612,4.619,3810,26400
345.0,2,1.0,1280,9690,1.0,0,0,4,6,640,640,1919,0,200.5341,4.7210000000000045,1630,15884
530.0,5,3.25,3960,321908,2.0,0,0,4,9,2690,1270,1989,0,200.3984,4.944999999999993,2360,96703
885.0,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,200.6713,4.7239999999999895,2310,5795
320.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,1979,0,200.4518,4.840000000000003,1870,9588
1805.0,5,5.0,4490,10279,2.0,0,0,3,10,3930,560,2013,0,200.5974,4.7979999999999885,2490,10279
395.0,3,1.0,1040,8075,1.0,0,0,4,7,1040,0,1961,0,200.6701,4.823999999999998,1450,8075
257.0,3,1.5,1150,13200,1.0,0,0,3,7,1150,0,1956,0,200.4752,4.655000000000001,1220,13066
454.4,4,3.0,2490,5064,2.0,0,0,3,7,2490,0,2007,0,200.5139,4.811000000000006,2470,5064
875.0,4,2.5,2650,12001,2.0,0,0,4,9,2650,0,1984,0,200.5496,4.859999999999999,2880,14054
234.0,3,1.0,1370,56628,1.0,0,0,3,7,1370,0,1942,0,200.3058,4.694000000000003,1768,8702
277.0,4,2.5,2070,6175,2.0,0,0,3,8,2070,0,1993,0,200.3262,4.826000000000008,1940,6175
442.0,2,1.75,1500,6800,1.0,0,0,4,7,910,590,1942,0,200.7004,4.628999999999991,1450,6800
180.0,4,1.0,1210,6250,1.0,0,0,3,7,1210,0,1962,0,200.5008,4.667000000000002,1210,8291
805.0,4,2.5,2990,16809,2.0,0,0,3,11,2990,0,1990,0,200.7123,4.927000000000007,3340,18752
345.0,3,2.25,2120,13090,1.0,0,0,3,8,2120,0,1997,0,200.296,4.781000000000006,1400,12039
257.0,3,2.0,1370,7500,1.0,0,0,3,7,1370,0,1997,0,200.3634,4.9539999999999935,1420,7500
327.5,2,1.0,1130,8184,1.0,0,0,3,6,1130,0,1947,0,200.7473,4.680000000000007,1010,8184
705.0,5,2.75,3100,9825,2.0,0,2,4,8,3100,0,1950,1982,200.7188,4.718999999999994,2120,8400
266.5,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,1990,0,200.3574,4.842000000000013,1260,6825
357.5,3,1.75,1170,8182,1.0,0,0,3,7,1170,0,1962,0,200.7368,4.702000000000012,1610,8183
169.0,4,1.0,1530,4875,2.0,0,0,3,7,1530,0,1977,0,200.3638,4.908999999999992,1470,4875
480.0,3,1.75,2020,8970,1.0,0,0,4,7,1180,840,1981,0,200.7571,4.855000000000004,2140,8008
600.0,4,3.0,3680,35736,1.5,0,0,4,8,2320,1360,1970,0,200.4703,4.984999999999999,3210,39512
1015.0,4,2.75,2940,5400,1.5,0,2,5,8,1940,1000,1910,0,200.6366,4.631,1970,2008
420.0,5,2.75,2060,8906,1.0,0,0,4,7,1220,840,1978,0,200.5358,4.7109999999999985,1840,8906
7067.5,5,4.5,10040,37325,2.0,1,2,3,11,7680,2360,1940,2001,200.65,4.786000000000001,3930,25449
842.7,5,2.75,3010,12611,2.0,0,0,3,10,3010,0,1994,0,200.696,4.897999999999996,2890,9456
183.5,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,1961,0,200.3864,4.712999999999994,1200,7952
815.0,4,1.0,2150,3588,2.0,0,3,4,8,1850,300,1926,0,200.5767,4.622000000000014,1950,3588
310.0,4,2.0,2470,1831,2.0,0,0,3,7,1970,500,2009,0,200.4645,4.662999999999997,1310,7500
592.1,2,1.0,1190,6967,1.0,0,0,3,7,1190,0,1946,0,200.5896,4.757000000000005,1700,6968
495.0,4,2.25,2020,4960,2.0,0,0,3,7,1710,310,1938,0,200.6867,4.631,1590,4550
1205.0,4,3.5,4740,172497,2.0,0,0,3,11,4740,0,2003,0,200.6779,4.924999999999997,2120,49658
620.0,3,1.75,2660,7800,1.0,0,0,4,8,1330,1330,1951,0,200.6993,4.622000000000014,1950,6240
347.0,3,3.0,1260,1251,2.0,0,0,3,7,1040,220,2003,0,200.5943,4.7039999999999935,1780,7715
565.0,4,1.75,1880,3880,1.5,0,0,4,7,1090,790,1944,0,200.6635,4.637999999999991,1390,3880
654.0,4,2.5,2980,12764,2.0,0,0,3,10,2980,0,1994,0,200.5857,4.972999999999999,3080,9810
270.0,3,1.0,1070,4800,1.0,0,0,3,6,970,100,1947,0,200.5187,4.622999999999991,1120,1198
300.0,3,2.25,1980,8000,1.0,0,0,4,9,1560,420,1974,0,200.3149,4.622000000000014,2360,8000
724.0,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,200.5841,4.617000000000004,2140,7200
245.0,3,1.75,1520,9600,1.0,0,0,3,8,1520,0,1966,0,200.3263,4.635000000000005,2060,9600
311.0,3,2.0,1160,7217,1.0,0,0,3,7,1160,0,1969,0,200.7279,4.772999999999996,1870,9104
815.0,4,3.0,3990,7838,2.0,0,0,3,9,3990,0,2003,0,200.6857,4.9539999999999935,3370,6814
360.0,2,1.5,1140,2500,1.0,0,1,3,7,630,510,1988,0,200.5707,4.6410000000000045,1500,5000
588.0,3,2.5,1790,8144,2.0,0,0,3,8,1790,0,1989,0,200.6169,4.954999999999998,1800,7503
455.0,3,1.5,2060,44866,1.0,0,0,3,8,2060,0,1953,0,200.7503,4.948999999999998,2320,43995
455.0,3,1.75,1180,4080,1.0,0,0,4,6,760,420,1928,0,200.6825,4.608999999999996,1490,4080
705.0,3,1.0,1410,7200,2.0,0,0,4,6,1410,0,1901,0,200.5924,4.697999999999993,1640,7200
621.0,3,1.5,1740,9840,1.0,0,0,4,8,1740,0,1963,0,200.5748,4.762999999999991,1930,9840
200.0,2,1.0,860,10400,1.0,0,0,4,6,860,0,1983,0,200.3682,4.903999999999996,1390,9086
524.995,4,3.0,2590,6160,2.0,0,0,3,8,2590,0,2014,0,200.4784,4.877999999999986,2670,5600
977.0,4,1.75,2010,6300,1.0,0,2,5,8,1610,400,1937,0,200.6457,4.587999999999994,3290,6300
204.0,3,1.0,1000,8512,1.0,0,0,3,6,1000,0,1991,0,200.2151,5.007000000000005,1490,10395
509.5,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,1998,0,200.6523,4.653999999999996,1440,1290
905.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,200.6012,4.977000000000004,3400,12601
489.95,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,200.5688,4.982999999999991,1850,5276
225.0,3,1.75,1460,7226,1.0,0,0,3,7,1460,0,1993,0,200.3839,4.679000000000002,1760,7226
554.9,2,1.75,1140,936,2.0,0,0,3,8,940,200,2014,0,200.6647,4.716000000000008,1160,1327
281.0,3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,0,200.2877,4.717000000000013,2434,4400
334.95,4,1.0,1360,5900,1.5,0,0,4,7,1360,0,1949,0,200.7512,4.682000000000002,1050,5900
342.9,3,3.5,1500,1471,3.0,0,0,3,7,1500,0,1999,0,200.7034,4.637999999999991,1500,1445
244.0,2,1.0,1210,9375,1.0,0,1,4,7,1210,0,1952,0,200.3865,4.677999999999997,1680,8400
883.0,4,2.5,3480,13421,2.0,0,0,3,11,3480,0,1995,0,200.5504,4.9029999999999925,3290,9642
520.0,3,2.5,1510,1178,2.0,0,0,3,8,1060,450,2007,0,200.6181,4.698999999999998,1510,1210
195.0,3,1.0,1090,8520,1.0,0,0,3,7,1090,0,1967,0,200.3364,4.692999999999998,1190,8520
615.0,4,2.25,2090,35040,1.0,0,0,3,8,1490,600,1980,0,200.5739,4.967999999999988,2910,21132
157.0,2,1.0,700,13500,1.0,0,0,3,4,700,0,1920,0,200.3882,4.792000000000002,1600,10124
320.0,2,1.0,1010,7338,2.0,0,0,4,7,1010,0,1981,0,200.5123,4.810000000000001,1220,7719
266.0,3,1.0,1780,7800,1.0,0,0,3,7,1060,720,1957,0,200.4932,4.737000000000009,1450,7800
273.5,4,1.75,1420,7500,1.0,0,0,4,7,1080,340,1981,0,200.4025,4.823999999999998,1500,7260
563.0,3,2.25,2220,15757,1.0,0,0,3,8,1280,940,1982,0,200.6212,4.957000000000008,2020,14098
385.0,3,2.5,1260,900,2.0,0,0,3,7,940,320,2007,0,200.5621,4.6160000000000005,1310,1415
304.0,3,2.0,1730,6007,1.0,0,0,3,8,1730,0,2004,0,200.3573,4.799999999999997,2000,6245
423.0,3,2.5,2080,16050,1.0,0,0,5,8,1360,720,1978,0,200.4694,4.930999999999997,1790,14550
895.0,4,2.5,3370,7200,2.0,0,0,3,8,3370,0,2014,0,200.7698,4.6160000000000005,1880,7200
814.95,4,2.0,2230,9900,1.5,0,0,5,9,2230,0,1959,0,200.5979,4.827000000000012,2510,11041
415.0,3,1.0,1470,6500,1.0,0,0,4,7,1470,0,1953,0,200.473,4.637999999999991,1470,9300
605.0,2,1.0,1290,4636,1.0,0,0,3,7,1290,0,1924,0,200.6393,4.698999999999998,1940,4635
330.0,1,1.0,730,1942,1.0,0,0,3,7,730,0,2009,0,200.5943,4.701000000000008,1020,2044
354.17,4,1.75,1670,8856,1.0,0,2,3,7,1070,600,1955,0,200.5056,4.748999999999995,1660,8088
615.0,3,1.75,1630,1500,3.0,0,0,3,8,1630,0,2014,0,200.6536,4.646000000000001,1570,1335
353.0,3,1.5,1330,6768,1.0,0,0,4,7,1330,0,1952,0,200.7366,4.680999999999997,1320,6910
320.275,3,1.75,1440,8040,1.0,0,0,3,7,960,480,1951,0,200.7128,4.694000000000003,1500,8040
464.5,2,1.0,1250,3825,1.0,0,0,3,7,850,400,1929,0,200.6805,4.6200000000000045,1370,4998
444.95,4,2.5,2380,12067,2.0,0,0,3,7,2380,0,2002,0,200.4873,4.856000000000009,2330,8621
2405.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,200.6338,4.927999999999997,3120,18841
855.0,2,2.5,3360,6750,2.0,0,0,3,9,3360,0,2004,0,200.7112,4.967000000000013,2510,6750
690.0,2,1.5,1300,1676,1.0,0,2,3,7,1300,0,1943,0,200.6133,4.692000000000006,1260,1740
695.0,3,2.25,2430,8327,1.0,0,0,4,9,1430,1000,1978,0,200.5534,4.840000000000003,2550,10427
265.0,2,1.0,700,4800,1.0,0,0,3,7,700,0,1922,0,200.6147,4.700000000000003,1440,4800
270.0,5,1.5,1500,7112,1.0,0,0,5,6,760,740,1920,0,200.4692,4.650000000000006,1200,7112
507.0,3,2.25,1600,45613,2.0,0,0,4,8,1600,0,1983,0,200.7523,4.882999999999996,2320,43005
354.95,5,2.0,1880,4179,1.0,0,0,3,7,940,940,1952,2000,200.5536,4.717000000000013,1350,5150
204.0,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,200.3257,4.7039999999999935,1550,19265
243.95,2,1.0,1190,11400,1.0,0,0,3,7,1190,0,1951,0,200.5012,4.734999999999999,1410,11400
545.0,4,2.5,3000,5471,2.0,0,0,3,8,3000,0,2013,0,200.4797,4.873999999999995,2730,5471
418.9,4,2.25,1770,5236,2.0,0,0,3,7,1770,0,2007,0,200.5137,4.811000000000006,2470,5064
474.0,3,1.0,950,4250,1.5,0,0,5,6,950,0,1948,0,200.609,4.692999999999998,2130,5120
